-17.1575;27.990833;1996;Tursiops truncatus;5090;1054.5;1996-04-24T14:14:01;POINT(-17.1575 27.990833)
-16.847167;28.097167;1996;Tursiops truncatus;6974;1286.5;1996-04-07T14:04:51;POINT(-16.847167 28.097167)
-17.184167;27.984167;1996;Tursiops truncatus;4639;1033;1996-04-10T11:53:36;POINT(-17.184167 27.984167)
-17.145333;27.978667;1996;Tursiops truncatus;6727;1357;1996-04-03T17:25:31;POINT(-17.145333 27.978667)
-17.051833;27.985167;1996;Tursiops truncatus;11941;1925.5;1996-03-25T14:38:44;POINT(-17.051833 27.985167)
-17.077167;28.027167;1996;Tursiops truncatus;6704;849.5;1996-03-15T11:00:18;POINT(-17.077167 28.027167)
-17.165833;27.965833;1996;Tursiops truncatus;7212;1655;1996-03-27T13:29:35;POINT(-17.165833 27.965833)
-17.153833;27.987167;1996;Tursiops truncatus;5572;1173.5;1996-04-10T11:22:35;POINT(-17.153833 27.987167)
-17.265167;27.965167;1996;Tursiops truncatus;6418;1299;1996-04-18T12:19:34;POINT(-17.265167 27.965167)
-13.400017;29.15165;1995;Tursiops truncatus;2753;437.2;1995-01-31T15:30:00;POINT(-13.400017 29.15165)
-16.8905;28.107167;1996;Tursiops truncatus;10110;1682;1996-04-11T12:34:47;POINT(-16.8905 28.107167)
-17.232833;27.982833;1996;Tursiops truncatus;4239;654;1996-04-18T11:36:17;POINT(-17.232833 27.982833)
-16.818667;28.068667;1996;Tursiops truncatus;6640;1551;1996-04-21T17:34:42;POINT(-16.818667 28.068667)
-13.400817;28.867983;1994;Tursiops truncatus;16153;1321;1994-12-30T10:50:00;POINT(-13.400817 28.867983)
-16.737;28.020333;1996;Tursiops truncatus;2947;951.5;1996-04-01T10:38:49;POINT(-16.737 28.020333)
-17.114;28.014;1997;Tursiops truncatus;5422;1214;1997-02-27T14:17:16;POINT(-17.114 28.014)
-13.7;31.15;2006;Tursiops truncatus;193687;104;2006-07-07/2006-07-07;
-15.38506374;27.87119469;2015;Tursiops truncatus;10;-30;2015-03;
-15.38187124;27.87399608;2015;Tursiops truncatus;8;75;2015-03;
-16.87428618;28.28994605;2010;Tursiops truncatus;696;62;2010-05;
-16.72831192;28.04870036;2011;Tursiops truncatus;286;13.5;2011-10;
-15.80194444;27.70166667;2013;Tursiops truncatus;12220;571;2013-07;
-15.81777778;27.68555556;2013;Tursiops truncatus;14592;1089.4;2013-07;
-15.70166667;27.63416667;2013;Tursiops truncatus;13051;1082.8;2013-07;
-15.71861111;27.635;2013;Tursiops truncatus;13410;755;2013-08;
-15.71805556;27.63472222;2013;Tursiops truncatus;13421;755;2013-08;
