-17.188833;27.972167;1996;Globicephala macrorhynchus;5833;1365.5;1996-04-10T13:19:40;POINT(-17.188833 27.972167)
-16.83;28.096667;1996;Globicephala macrorhynchus;5606;1085;1996-04-15T13:48:56;POINT(-16.83 28.096667)
-16.770167;28.036833;1996;Globicephala macrorhynchus;3816;1256;1996-04-22T10:53:36;POINT(-16.770167 28.036833)
-16.726667;27.993333;1996;Globicephala macrorhynchus;2608;1010.5;1996-03-03T11:00:19;POINT(-16.726667 27.993333)
-16.812;28.062;1996;Globicephala macrorhynchus;6746;1509;1996-04-07T15:01:52;POINT(-16.812 28.062)
-16.774833;28.008167;1996;Globicephala macrorhynchus;6284;1693;1996-02-26T11:41:29;POINT(-16.774833 28.008167)
-16.828333;28.095;1996;Globicephala macrorhynchus;5557;1084;1996-04-21T16:56:33;POINT(-16.828333 28.095)
-16.863667;28.097;1996;Globicephala macrorhynchus;8386;1609;1996-04-21T13:08:48;POINT(-16.863667 28.097)
-16.836333;28.103;1996;Globicephala macrorhynchus;5729;923;1996-04-19T13:05:45;POINT(-16.836333 28.103)
-13.250917;29.117167;1995;Globicephala macrorhynchus;17671;1339.6;1995-01-17T14:16:00;POINT(-13.250917 29.117167)
-16.808167;28.0415;1996;Globicephala macrorhynchus;7122;1749.5;1996-04-12T13:06:10;POINT(-16.808167 28.0415)
-16.9275;28.0775;1996;Globicephala macrorhynchus;14870;1623;1996-04-11T11:10:20;POINT(-16.9275 28.0775)
-16.7555;28.022167;1996;Globicephala macrorhynchus;3895;1195;1996-03-31T13:23:18;POINT(-16.7555 28.022167)
-17.231;27.914333;1996;Globicephala macrorhynchus;11787;1623;1996-04-04T16:49:32;POINT(-17.231 27.914333)
-16.820167;28.086833;1996;Globicephala macrorhynchus;5445;1117.5;1996-04-19T14:32:58;POINT(-16.820167 28.086833)
-16.789;28.022333;1996;Globicephala macrorhynchus;6250;1680;1996-03-31T15:05:43;POINT(-16.789 28.022333)
-16.786;28.052667;1996;Globicephala macrorhynchus;4788;1083.5;1996-02-26T14:27:50;POINT(-16.786 28.052667)
-16.796167;28.062833;1996;Globicephala macrorhynchus;5544;1189;1996-02-27T12:18:02;POINT(-16.796167 28.062833)
-13.683567;28.851067;1995;Globicephala macrorhynchus;6889;795.4;1995-02-14T12:58:00;POINT(-13.683567 28.851067)
-17.053667;28.020333;1996;Globicephala macrorhynchus;8807;1101.5;1996-03-15T11:22:21;POINT(-17.053667 28.020333)
-17.17;27.986667;1996;Globicephala macrorhynchus;4999;1025;1996-02-28T12:04:05;POINT(-17.17 27.986667)
-17.155167;27.955167;1997;Globicephala macrorhynchus;8749;1876;1997-03-13T11:37:15;POINT(-17.155167 27.955167)
-16.802667;28.019333;1996;Globicephala macrorhynchus;7553;1899.5;1996-03-21T11:42:27;POINT(-16.802667 28.019333)
-17.116833;27.9835;1997;Globicephala macrorhynchus;7689;1504.5;1997-02-27T14:02:16;POINT(-17.116833 27.9835)
-16.8685;28.101833;1996;Globicephala macrorhynchus;8496;1575;1996-04-19T12:25:50;POINT(-16.8685 28.101833)
-16.8445;28.111167;1996;Globicephala macrorhynchus;5946;1010;1996-04-25T15:05:29;POINT(-16.8445 28.111167)
-16.772333;28.039;1996;Globicephala macrorhynchus;3882;1251.5;1996-04-21T10:13:29;POINT(-16.772333 28.039)
-17.162667;27.946;1996;Globicephala macrorhynchus;9352;1956;1996-04-04T12:37:16;POINT(-17.162667 27.946)
-17.058;28.008;1996;Globicephala macrorhynchus;9545;1349.5;1996-02-29T11:08:25;POINT(-17.058 28.008)
-16.803667;28.037;1996;Globicephala macrorhynchus;6824;1739;1996-04-21T10:37:03;POINT(-16.803667 28.037)
-16.754333;28.021;1996;Globicephala macrorhynchus;3943;1195;1996-04-15T15:32:12;POINT(-16.754333 28.021)
-17.273167;27.9565;1996;Globicephala macrorhynchus;7592;1570;1996-03-14T14:29:42;POINT(-17.273167 27.9565)
-16.777833;28.011167;1996;Globicephala macrorhynchus;6235;1594.5;1996-04-12T11:59:29;POINT(-16.777833 28.011167)
-16.892;28.125333;1996;Globicephala macrorhynchus;9325;1589;1996-04-25T12:24:00;POINT(-16.892 28.125333)
-16.813;28.063;1997;Globicephala macrorhynchus;6721;1538;1997-02-13T13:17:51;POINT(-16.813 28.063)
-17.284667;27.968;1996;Globicephala macrorhynchus;6507;1176;1996-03-26T15:14:50;POINT(-17.284667 27.968)
-17.159833;27.993167;1997;Globicephala macrorhynchus;4772;1004;1997-01-05T11:45:39;POINT(-17.159833 27.993167)
-17.156833;27.956833;1996;Globicephala macrorhynchus;8508;1850.5;1996-03-18T14:47:32;POINT(-17.156833 27.956833)
-16.8555;28.0555;1997;Globicephala macrorhynchus;10316;1877;1997-01-18T12:17:02;POINT(-16.8555 28.0555)
-16.741833;28.0085;1996;Globicephala macrorhynchus;3369;1313;1996-04-14T10:24:44;POINT(-16.741833 28.0085)
-17.166667;27.95;1996;Globicephala macrorhynchus;8794;1874.5;1996-04-04T10:25:00;POINT(-17.166667 27.95)
-16.7565;28.0065;1996;Globicephala macrorhynchus;4825;1522.5;1996-02-25T11:30:57;POINT(-16.7565 28.0065)
-16.951167;28.1345;1997;Globicephala macrorhynchus;13760;1363;1997-03-04T14:04:43;POINT(-16.951167 28.1345)
-15.38187124;27.87399608;2015;Globicephala macrorhynchus;8;75;2015-03;
-16.87428618;28.28994605;2010;Globicephala macrorhynchus;696;62;2010-05;
-15.81777778;27.68555556;2013;Globicephala macrorhynchus;14592;1089.4;2013-07;
-15.80138889;27.73555556;2013;Globicephala macrorhynchus;9336;243.2;2013-09;
-15.71916667;27.63527778;2013;Globicephala macrorhynchus;13398;729.8;2013-09;
-15.70138889;27.6525;2013;Globicephala macrorhynchus;11059;602.2;2013-09;
-15.84583333;27.71388889;2013;Globicephala macrorhynchus;13759;1181.8;2013-09;
-15.88416667;27.75027778;2013;Globicephala macrorhynchus;13349;1663.8;2013-09;
-16.4206202;28.19442795;2013;Globicephala macrorhynchus;113;41;2013-10;
-15.83583333;27.78333333;2013;Globicephala macrorhynchus;7395;115.4;2013-11;
-15.90805556;27.76722222;2013;Globicephala macrorhynchus;14026;1880.8;2013-11;
-15.91805556;27.73555556;2014;Globicephala macrorhynchus;16917;2183;2014-01;
-15.67416667;27.65444444;2014;Globicephala macrorhynchus;10417;822.8;2014-01;
-15.58555556;27.63444444;2014;Globicephala macrorhynchus;11214;1704.4;2014-01;
-15.76416667;27.68388889;2014;Globicephala macrorhynchus;11158;410.2;2014-02;
-15.69924492;28.15323978;2014;Globicephala macrorhynchus;20;-57;2014-10;
-14.83356;28.32014;2014;Globicephala macrorhynchus;40799;856.8;2014-10;
-14.35017698;27.99236422;2014;Globicephala macrorhynchus;5870;1448.6;2014-10;
-15.84833333;27.715;2015;Globicephala macrorhynchus;13798;1323.8;2015-01;
-13.67083043;28.91901592;2015;Globicephala macrorhynchus;51;-19;2015-02;
-13.66696;28.91783735;2015;Globicephala macrorhynchus;142;-19;2015-04;
-15.38187124;27.87399608;2015;Globicephala macrorhynchus;8;75;2015-05;
-15.38187124;27.87399608;2015;Globicephala macrorhynchus;8;75;2015-05;
